Date,Alipur,Anand Vihar,Ashok Vihar,Aya Nagar,Bawana,Burari Crossing,CRRI Mathura Road,Dr. Karni Singh Shooting Range,DTU,Dwarka-Sector 8,IGI Airport (T3),"IHBAS, Dilshad Garden",ITO,Jahangirpuri,Jawaharlal Nehru Stadium,Lodhi Road,Major Dhyan Chand National Stadium,Mandir Marg,Mundka,Najafgarh,Narela,Nehru Nagar,"North Campus, DU",NSIT Dwarka,Okhla Phase-2,Patparganj,Punjabi Bagh,Pusa,R K Puram,Rohini,Shadipur,Sirifort,Sonia Vihar,Sri Aurobindo Marg,Vivek Vihar,Wazirpur
01-06-2019 00:00,113.26,113.05,99.54,60.63,110.17,100.22,71.61,73.29,105.42,82.96,67.64714286,124.28,99.86,113.78,80.02,51.52,83.24,134.62,112.69,58.07,114.62,75.83,54.23941176,114.11,76.5,86.96,90.11,70.23,70.86,109.17,135.24,80.89,103.92,73.71,106.02,122.4
02-06-2019 00:00,75.14,78.23,67.54,77.78,80.45,68.83,79.9,64.62,76.54,70.81,65.16571429,72.11,80.74,72.76,65.01,69.42,65.62,101.25,67.46,66.49,78.15,58.92,53.51029412,99.95,57.75,64.12,73,57.65,79.87,80.08,91.29,65.7,69.96,63.89,67.79,84.01
03-06-2019 00:00,63.19,67.74,52.81,55.85,62.34,61.69,68.33,72.62,61.92,60.86,62.68428571,86.47,62.93,54.16,51.13,60.5,60.29,101.86,53.29,63.27,88.75,47.97,52.78117647,109.24,50.62,55.42,52.51,45.31,73.37,64.88,132.81,55.45,55.62,54.65,57.12,61.85
04-06-2019 00:00,54.72,56.99,48.08,56.16,57.52,56.64,55.06,48.08,55.97,53.52,60.20285714,72.44,61.57,48.83,49.51,52.24,46.95,71.01,50.04,52.77,65.35,41.75,52.05205882,121.44,43.98,51.45,49.65,39.27,55.51,58.99,86.7,45.96,71.67,46.17,48.4,60.54
05-06-2019 00:00,86.6,75.75,73.06,60,94.44,68.95,78.96,66.71,75.65,69.16,57.72142857,96.11,79.42,75.75,60.62,71.93,65.43,89.81,68.71,65.19,87.21,62,51.32294118,106.35,61.42,65.47,61.29,53.22,77.52,77.83,106.84,64.21,75.44,62.78,66.83,70.98
06-06-2019 00:00,69.23,84.33,61.52,48.38,74.46,68.58,66.68,65.08,69.71,67.92,55.24,98.43,76.68,81.12,55.18,64.59,71.07,92.05,74.88,54.58,72.42,54.04,50.59382353,101.5,57.33,63.05,52.51,47.14,64.82,67.76,124.11,57.69,62.84,50.57,68.38,70.2
07-06-2019 00:00,58.85,61.43,53.9,19.38,61.74,53.91,59.49,50.3,54.1,54.51,52.75857143,60.63,64.33,56.58,49.14,52.86,53.71,72.83,47.38,51.5,66.44,47.57,49.86470588,70.93,49.94,47.75,52.6,42.4,61.65,58.59,85.86,52.07,57.71,47.77,52.04,60.23
08-06-2019 00:00,85.58,87.26,61.72,80.02,70.06,67.05,87.66,48.36,54.29,91.84,50.27714286,79.93,86.44,72.71,57.95,61.92,73.44,84.98,72.88,53.35,80.17,66.25,49.13558824,103.75,71.62,82.47,53.81,45.33,65.56,63.12,102.61,59.63,76.14,50.18,65.08,69.71
09-06-2019 00:00,104.1,137.4,113.77,93.11,115.15,81.94,74.77,57.64,107.46,120.26,47.79571429,109.79,113.91,123.54,81.9,87.33,108.28,99.13,108,69.96,111.69,85.22,48.40647059,111.5,84.67,102.05,97.72,71.34,77.64,126.17,156.35,82.09,95.27,69.69,101.29,134.31
10-06-2019 00:00,77.77,101.17,71.09,55.86,74.43,76.81,64.15,40,71.36,108.38,45.31428571,77.63,82.02,96.09,55.21,68.5,69.23,88.01,85.06,60.86,83.51,61.51,47.67735294,97.07,57.17,83.19,55.06,51.19,65.17,74.84,130.23,76.79,65.76,47.7,68.82,85.58
11-06-2019 00:00,95.06,125.11,107.66,66.52,101.36,120.07,111.05,99.44,100.3,110.72,42.83285714,246.11,118.89,110.25,92.83,92.39,132.35,114.47,135.35,95.87,109.84,91.9,46.94823529,226.06,95.21,151.19,84.41,82.01,68.03,100.69,273.09,100.05,110.29,75.4,100.62,119.58
12-06-2019 00:00,53.1,73.93,44.78,43.37,53.86,50.28,55.22,60.19,50.21,65.36,40.35142857,89.22,62.03,59.96,42,49.73,47.43,86.39,70.16,71.24,72.3,40.54,46.21911765,98.48,44.77,70.15,41.8,33.94,54.93,55.65,141.06,50.53,49.96,40.65,45.5,47
13-06-2019 00:00,49.27,62.07,43.96,36.5,51.33,49,56.99,34.22,48.77,48.36,37.87,64.22,54.94,65,45.96,46.16,49.65,78.09,42.89,54.6,61.76,41.91,45.49,76.15,43.35,58.66,39.97,36.77,66.4,50.96,102.12,52.51,47.81,37.15,50.85,53.99
14-06-2019 00:00,55.27,58.38,52.42,32.82,59.27,61.04,65.51,36.55,54.71,52.76,52.36,74.24,50.91,79.04,53.91,52.29,52.94,60.79,64.46,51.46,69.1,46.69,46.46,73.5,40.65,59.08,49.43,42.44,52.73,59.23,104.82,49.6,46.1,34.89,48.67,56.08
15-06-2019 00:00,75.92,89.36,78,56.52,92.29,75.52,62.73,54.69,84,92.88,62.75,119.9,70.01,126.12,84.18,73.3,81.99,116.81,100.48,71.32,96.42,59.46,81.62,104.07,59.9,90.08,68.75,64.15,73.92,88.55,120.11,72.43,72.49,55.84,68.22,82.5
16-06-2019 00:00,36.22,46.55,35.46,18.49,39.02,44.15,36.74,28.54,43.11,38.56,29.45,72.44,32.44,63.42,28.54,43.08,42.53,67.7,32.89,41.55,56.7,29.88,52.91,83.14,29.35,41.25,31.4,29.69,49.38,42.12,70,38.55,33.64,28.1,39.15,41.73
17-06-2019 00:00,36.2,51.95,33.82,28.47,38.54,39.66,37.61,29.01,40.22,46.34,17.68,69.37,32.92,53.46,28.43,29.96,42.84,66.88,34.84,44.24,52.11,36.19,24.2,82.91,28.25,39.73,32.17,33.9,53.18,39.92,66.26,35.5,33.25,25.26,36.54,41.65
18-06-2019 00:00,31.02,40,26.66,25.56,39.4,28.56,33.91,22.76,36.07,30.99,17.72,76.8,27.64,41,23.22,29.87,26.77,32.75,24.7,27.77,37.22,28.27,30.99,71.8,22.44,28.69,26.13,21.38,36.19,241.54,51.9,26.98,21.97,18.92,28.04,32.33
19-06-2019 00:00,68.58,117.86,73.15,52.21,88.04,68.23,85.41,67.8,82.76,78.52,38.92,122.64,96.88,85.21,67.75,88.36,86.86,90.01,84.78,34.4,91.11,64.73,61.24,84.67,74.75,87.86,66.17,60.21,57.41,85.11,99.24,72.71,73.56,65.38,101.93,70.88
