Date,Alipur,Anand Vihar,Ashok Vihar,Aya Nagar,Bawana,Burari Crossing,CRRI Mathura Road,Dr. Karni Singh Shooting Range,DTU,Dwarka-Sector 8,IGI Airport (T3),"IHBAS, Dilshad Garden",ITO,Jahangirpuri,Jawaharlal Nehru Stadium,Lodhi Road,Major Dhyan Chand National Stadium,Mandir Marg,Mundka,Najafgarh,Narela,Nehru Nagar,"North Campus, DU",NSIT Dwarka,Okhla Phase-2,Patparganj,Punjabi Bagh,Pusa,R K Puram,Rohini,Shadipur,Sirifort,Sonia Vihar,Sri Aurobindo Marg,Vivek Vihar,Wazirpur
01-01-2019 00:00,309.79,380.23,367.28,196.95,151.12,354.97,300.6,220.83,297.6,144.83,216.33,266.34,269.38,407.94,336.09,214.64,220.39,260.89,361.69,200.67,276.16,439.39,259.48,231.39,334.57,312.83,307.49,284.81,309.56,373.61,305.84,262.9,361.54,197.69,319.94,400.88
02-01-2019 00:00,339.24,418.47,457.14,218.92,257.21,325.68,313.11,234.67,350.33,221.94,232.86,330.68,324.15,465.07,360.22,232.6,312.45,301.72,477.42,257.65,350.55,456.35,338.75,252.35,357.48,329.85,366.88,290.07,376.82,440.58,297.71,314.66,405.96,254.33,357.69,468.81
03-01-2019 00:00,367.25,412.89,428.69,243.45,141.07,277.09,358.32,287.91,381.28,320.09,282.04,338.6,348.8,437.71,375.92,259.11,339.73,376.95,451.91,233.04,317.19,416.68,345.45,348.53,371.11,378.11,430.99,377.3,327.5,423.61,336.17,338.66,360.71,286.96,367.83,487.06
04-01-2019 00:00,222.16,291.95,286.43,187.41,222.49,300.31,230.94,227.49,228.88,265.6,201.22,263.32,234.48,313.42,263.29,166.72,241.24,239.99,320.97,163.96,231.07,338.8,184.81,231.49,314.3,243.21,271.26,261.42,286.46,281.08,219.36,252.45,271.92,231.23,279.73,321
05-01-2019 00:00,226.4,241.67,283.47,195.16,309.92,285.77,230.27,228.7,246.89,273.43,212.14,246.39,248.26,295.88,272.22,187.72,211.4,232.45,348.89,257.1,254.68,289.38,162.805,254.39,310.04,231.34,232.85,216.21,289.95,311.5,217.75,254.46,325.86,254.04,283.69,345.69
06-01-2019 00:00,145.27,191.85,183.18,121.72,178.92,157.53,180.92,166.58,156.46,169.4,127.29,179.5,179,202.5,190.74,136.53,146.83,165.39,175.69,136.2,154.81,247.75,140.8,132.51,202.98,166.76,147.95,176.69,187.12,180.23,101.42,187.29,191.99,164.44,210.25,196.25
07-01-2019 00:00,159.61,197.84,216.75,109.54,204.94,158.74,193.1,193.59,173.64,167.48,143.26,165.24,190.27,247.04,211.8,138.17,162.6,177.29,238.03,126.18,174.96,270.18,118.795,156.35,209.46,178.47,190.72,214.06,184.76,225.71,103.87,206.91,184.67,161.46,177.58,219.77
08-01-2019 00:00,149.16,152.66,168.21,95.08,182.73,124.91,160.64,148.75,158.04,169.39,139.21,133.22,155.4,192,170.12,116.59,144.28,151.86,206.13,159.28,143.48,217.89,96.79,164.84,179.9,147.21,161.77,191.5,171.17,191.12,96.23,170.52,165.03,141.02,147.92,182.31
09-01-2019 00:00,136.44,155.26,158.83,82.7,194.78,113.7,134.5,139.42,161.86,165.56,119.39,132.94,134.38,193.83,124.36,97.5,121.89,133.9,174.54,151.11,132.83,204.07,111.13,152.31,149.35,125.98,135.83,176.88,129.5,181.11,110.96,139.79,152.71,133.19,141.65,162.28
10-01-2019 00:00,176.6,205.47,210.12,77.15,249.77,150.44,161.49,161.41,220.15,184.57,121.45,154.69,190.82,253.04,183.29,105.6,132.51,158.67,245.78,105.39,181.23,269.2,128.3,179.17,169.67,171.1,180.19,168.44,194.69,204.66,158.27,147.27,171.46,123.96,182.75,195.77
