Date,Alipur,Anand Vihar,Ashok Vihar,Aya Nagar,Bawana,Burari Crossing,CRRI Mathura Road,Dr. Karni Singh Shooting Range,DTU,Dwarka-Sector 8,IGI Airport (T3),"IHBAS, Dilshad Garden",ITO,Jahangirpuri,Jawaharlal Nehru Stadium,Lodhi Road,Major Dhyan Chand National Stadium,Mandir Marg,Mundka,Najafgarh,Narela,Nehru Nagar,"North Campus, DU",NSIT Dwarka,Okhla Phase-2,Patparganj,Punjabi Bagh,Pusa,R K Puram,Rohini,Shadipur,Sirifort,Sonia Vihar,Sri Aurobindo Marg,Vivek Vihar,Wazirpur
25-03-2019 00:00,47.26,66.6,46.36,14.93,16.91,33.9,19.06,33.6,26.65,28.07,42.06,38.66,24.37,36.47,47.02,4.35,48.4,42.43,28.64,23.47,31.89,43.06,23.04,20.67,36.53,15.69,46.64,55.83,65.65,27.73,37.46,39.78,26.79,30.27,30.76,53.21
26-03-2019 00:00,50.71,77.71,63.49,15.05,26.78,39.03,20.65,41.45,29.44,36.61,42.96,47.75,26.72,42.43,59.91,3.95,60.93,46.27,31.07,28.16,44.09,52.37,26.81,21.37,42.82,19.47,56.17,76.51,75.24,37.85,46.76,47.18,30.04,33.13,31.46,65.74
27-03-2019 00:00,56.82,90.8,71.89,16.83,34.75,47.74,17.65,49.23,37.09,49.08,36.51,57.58,30.52,53.09,77.38,3.843333333,76.09,53.44,35.82,32.47,48.77,64.08,29.85,22.54,52.43,22.98,71.44,78.79,75.58,50.59,62.38,64.79,36.16,31.08,42.92,83.76
28-03-2019 00:00,61.73,92.62,72.06,21.21,44.14,53.1,34.49,54.74,48.96,64.8,25.39,73.48,39.3,61.81,96.2,3.736666667,86.37,64,43.91,39.61,57.33,78.52,36.5,31.18,57.63,26.89,76.55,85.04,87.28,63.46,80.24,93.49,48.95,45.29,58.34,99.29
29-03-2019 00:00,70.57,105.13,67.49,23.78,31.98,57.59,47.92,55.33,57.22,71.26,26.57,71.92,39.4,65.2,93.3,3.63,84.31,63.31,43.94,45,50.39,71.53,35.27,40.19,52.97,23.62,84.58,82.55,77.4,63.84,79.35,94.84,46.54,45.77,59.4,89.29
30-03-2019 00:00,72.28,80.4,58.09,20.31,35.83,46.79,45.03,40.34,57.3,67.53,25,58.76,34.79,53.51,84.09,4.32,80.55,58.65,43.01,39.77,48.48,74,27.67,39.88,44.96,20.24,80.36,80.58,79.03,56.8,77.95,83.97,46.38,46.6,48.83,90.1
31-03-2019 00:00,48.71,56.85,60,14.21,21.15,37.04,49.17,49.16,38.25,33.59,20.6,34.32,28.51,38.59,56.34,3.22,57.3,40.24,29.76,23.93,28.98,46.76,22.41,25.91,39.61,13.27,45.95,67.42,66.15,47.06,43.99,44.44,21.97,26.79,27.23,58.2
01-04-2019 00:00,43.88,74.25,62.41,13.06,26.13,38.96,53.02,47.27,32.69,33.68,19.91,35.78,22.91,44.77,52.83,2.64,52.45,43.75,33.91,23.79,28.21,44.42,23.07,26.44,46.09,15.14,50.95,74.9,69.23,37.32,52.31,38.62,27.71,25.39,32.76,71.02
02-04-2019 00:00,60.55,92.16,77.95,15.5,41.97,53.22,51.62,83.91,37.23,47.62,22.24,47.63,31.48,61.98,91.2,3.47,78.98,61.54,38.4,33.39,32.42,80.65,32.6,29.95,60.15,22.27,70.91,91.2,87.51,59.07,81.24,66.99,45.54,47.86,47.91,97.08
03-04-2019 00:00,51.57,96.3,62.75,15.94,46.28,42.92,40.56,77.59,41.77,57.14,21.77,54.42,30.46,58.21,93.03,4.33,75.57,58.34,40.99,36.22,50.77,72.34,33.39,31.26,59.79,19.81,71.1,89.02,89.4,57.43,78.39,71.4,42.86,45.27,48.5,97.22
