Date,Alipur,Anand Vihar,Ashok Vihar,Aya Nagar,Bawana,Burari Crossing,CRRI Mathura Road,Dr. Karni Singh Shooting Range,DTU,Dwarka-Sector 8,IGI Airport (T3),"IHBAS, Dilshad Garden",ITO,Jahangirpuri,Jawaharlal Nehru Stadium,Lodhi Road,Major Dhyan Chand National Stadium,Mandir Marg,Mundka,Najafgarh,Narela,Nehru Nagar,"North Campus, DU",NSIT Dwarka,Okhla Phase-2,Patparganj,Punjabi Bagh,Pusa,R K Puram,Rohini,Shadipur,Sirifort,Sonia Vihar,Sri Aurobindo Marg,Vivek Vihar,Wazirpur
01-01-2020 00:00,13.98,,18.36,7.69,11.94,20.26,19.71,18.78,12.78,42.47,8.03,93.67,11.44,8.03,22.4,22.4,15.15,5.32,15.38,7.57,10.32,14.91,29.06,51.33,19.71,4.95,6.19,14.39,14.22,6.48,29.06,20.69,,7.69,20.93,20.26
02-01-2020 00:00,16.59,,18.91,10.8,14.77,19.49,22.15,26.92,12.26,41.49,9.94,81.51,12.02,9.94,,,19.44,6.22,17.53,7.42,9.48,19.37,27.83,62.67,22.15,6.78,9.54,19.31,15.22,6.44,27.83,21.78,,10.8,18.21,19.49
03-01-2020 00:00,12.68,,15.24,6.5,8.5,17.02,18.76,13.88,9.53,19.06,9.48,60.47,7.21,9.48,,,15.49,4.87,12.58,7.23,8.84,12.04,26.7,32.72,18.76,3.89,11.01,14.82,11.47,5.6,26.7,16.59,,6.5,17.47,17.02
04-01-2020 00:00,11.96,,11.54,7.02,6.34,11.31,15.82,18.98,6.63,13.17,7.36,44.29,5.87,7.36,,,13.61,5.44,12.42,8.33,9.7925,12.02,21.88,24.56,15.82,3.95,12.54,16.11,12.39,5.06,21.88,10.34,,7.02,14.28,11.31
05-01-2020 00:00,10.6,,11.69,6.58,13.23,9.34,15.61,14.12,3.77,8.81,6.923333333,2.89,5.38,6.923333333,,,13.11,3.33,11.5,9.71,10.745,10.35,7.14,9.55,15.61,3.19,11.07,9.72,12.33,4.29,7.14,5.14,,6.58,12.99,9.34
06-01-2020 00:00,14.4,,11.56,8.4,15.52,9.5,17.22,18.74,4.06,11.22,6.486666667,6.81,5.99,6.486666667,,,16.64,5.82,11.99,6.12,11.6975,15.5,9.05,10.85,17.22,3.92,19.86,12.77,14.25,4.71,9.05,6.4,,8.4,13.89,9.5
07-01-2020 00:00,10.18,,10.88,7.19,14.25,9.86,14.06,16.7,5.24,13.1,6.05,5.11,6.16,6.05,,,15.98,5.9,13.38,4.8,12.65,12.56,13.99,11.52,14.06,3.68,17.87,14.38,12.55,4.41,13.99,5.25,,7.19,35.04,9.86
08-01-2020 00:00,7.03,,7.59,6.4,10.16,8.23,12.77,15.13,3.63,12.99,11.42,13.15,3.37,11.42,,,9.74,3.9,13.22,5.33,12.87,7.22,4.1,9.59,12.77,2.52,14.32,9.83,10.38,2.45,4.1,4.6,,6.4,9.6,8.23
09-01-2020 00:00,8.62,,8.59,5.76,12.57,7.04,11.56,10.35,2.71,9.29,9.9,8.31,4.68,9.9,,,9.53,3.66,16.18,5.36,11.96,8.06,1.62,5.35,11.56,2.2,3.69,4.48,11.1,2.6,1.62,5.15,,5.76,9.03,7.04
10-01-2020 00:00,11.33,,10.75,5.85,11.68,8.56,13.17,13.07,3.72,11.8,10.36,9.74,11.64,10.36,,,11.46,4.09,22.12,6.61,13.46,10.21,3.08,9.56,13.17,2.3,13.06,10.4,12.55,4.48,3.08,7.25,,5.85,9.94,8.56
11-01-2020 00:00,11.69,,11.85,7.13,12.55,9.32,17.11,14.77,3.81,17.02,9.14,13.18,18.9,9.14,,,13.2,4.33,19.36,5.34,12.18,14.64,5.57,17.15,17.11,3.18,11.06,26.86,13.21,4.9,5.57,9.55,,7.13,13.19,9.32
12-01-2020 00:00,12.19,,11.49,7.85,12.68,10.3,17.4,16.37,4.22,33.93,8.08,8.01,17.95,8.08,,,13.79,4.53,16.66,5.77,12.53,10.93,8.37,32.46,17.4,2.59,12.66,14.36,14.8,5.4,8.37,12.41,,7.85,14.41,10.3
13-01-2020 00:00,8.8,,9.12,8.04,12.12,9.12,16.16,15.11,3.85,10.28,8,9.48,14.94,8,,,10.39,5.82,14.1,5.46,11.8,13.05,7,37.28,16.16,2.49,8.61,17.57,11.27,4.66,7,13.38,,8.04,14.06,9.12
14-01-2020 00:00,8.78,,8.81,6.17,10.25,7.99,12.28,10.99,2.86,11.92,7.78,7.54,11.43,7.78,,,9.8,4.34,14.23,5.47,12.38,11.28,8.84,10.65,12.28,1.77,18.7,14.59,11.44,2.99,8.84,8.59,,6.17,13.07,7.99
15-01-2020 00:00,11.5,,10.33,6.32,12.92,9.71,14.61,10.53,3.84,11.7,8.46,5.29,14.31,8.46,,,12.12,3.53,14.65,5.29,12.81,10.49,12.11,8.19,14.61,2.48,23.69,21.25,12.78,4.59,12.11,8.18,,6.32,19.58,9.71
16-01-2020 00:00,9.52,,9.31,6.59,11.75,8.55,14.57,11.81,3.91,13.76,10.84,3.94,13.09,10.84,,,12.12,4.96,14.22,5.67,12.85,11.73,10.77,4.96,14.57,2.4,14.23,24.14,12.48,3.68,10.77,8.47,,6.59,16.75,8.55
17-01-2020 00:00,8.24,,8.64,5.76,10.81,8.85,12.3,11.04,4.13,11.26,9.21,16.65,9.75,9.21,,,10.03,4.19,18.53,4.79,11.83,7.59,11.87,30.09,12.3,2.03,5.78,22.07,12.75,3.68,11.87,8.06,,5.76,12.63,8.85
18-01-2020 00:00,8.89,,7.51,5.39,6.99,8.77,12.78,12.15,3.27,11.13,7.54,17.23,10.72,7.54,,,10.33,4.3,9.31,4.69,11.96,7.99,11.25,27.43,12.78,2.1,8.2,20.05,11.16,3.19,11.25,8.86,,5.39,13.81,8.77
19-01-2020 00:00,7.88,,7.81,4.79,9.69,8.48,11.59,7.57,3.16,11.4,7.68,19.74,7.47,7.68,,,8.99,3.02,9.45,5.61,12.66,7.12,6.56,20.07,11.59,1.96,12.28,15,9.62,2.98,6.56,6.3,,4.79,13.23,8.48
20-01-2020 00:00,8.7,,9.26,5.03,10.13,9.28,12.87,10.28,3.71,16.97,7.06,23.97,9.16,7.06,,,10.18,4.89,9.05,6.02,12.17,7.76,8.95,14.69,12.87,2.75,8.66,22.99,12.49,8.45,8.95,5.95,,5.03,11.89,9.28
21-01-2020 00:00,14.24,,9.42,7.13,11.54,10.12,13.68,14.56,5.34,13.55,10.52,32.39,14.16,10.52,,,11.54,2.9,9.03,6.17,12.19,8.69,14.66,33.7,13.68,3.08,12.33,20.01,12,9.78,14.66,9.82,,7.13,15.73,10.12
22-01-2020 00:00,15.27,,7.24,6.16,7.65,8.7,13.93,17.44,4.77,16.26,9.71,18.58,12.03,9.71,,,10.67,2.02,8.58,6.01,12.93,10.94,13.12,28.17,13.93,3.35,4.05,23.28,10.72,1.7,13.12,11.03,,6.16,11.47,8.7
23-01-2020 00:00,11.89,,8.57,6.59,7.46,8.34,12.3,8.96,4.48,11.04,10.26,8.63,10.29,10.26,,,11.86,3.19,5.13,5.9,8.81,11.6,8.72,6.31,12.3,3.16,12.93,17.82,10.98,3.4,8.72,5.52,,6.59,11.99,8.34
24-01-2020 00:00,12.95,,12.7,7.81,11.29,8.46,14.6,10.58,6,16.45,10.29,5.89,14.57,10.29,,,14.4,2.52,6.1,5.09,6.64,10.34,12.32,20.92,14.6,4.12,6.1,21.18,16.19,4.91,12.32,6.24,,7.81,13.51,8.46
25-01-2020 00:00,16.8,,10.72,7.88,10.66,8.7,17.61,12.92,4.68,20.12,8.52,12.31,16.03,8.52,,,16.66,3.25,4.29,5.62,16.93,10.47,12.91,27.54,17.61,4.44,12.72,18.55,13.55,6.13,12.91,9.53,,7.88,15.38,8.7
26-01-2020 00:00,12.39,,9.94,8.09,11.51,8.68,16.87,13.88,5.31,22.72,8.83,13.24,17.27,8.83,,,15.84,1.77,6.53,5.63,13.21,21.43,16.42,38.35,16.87,4.26,6.05,18.12,12.72,7.53,16.42,11.58,,8.09,13.48,8.68
27-01-2020 00:00,13.99,,10.11,10.91,12.73,9.6,22.38,20.34,4.56,11.6,8.84,15.51,23.92,8.84,,,18.68,6.61,5.99,6.27,17.4,32.39,13.96,27.44,22.38,4.92,15.46,18.94,12.34,6.85,13.96,11.86,,10.91,19.21,9.6
28-01-2020 00:00,11.3,,9.44,7.56,9.97,8.12,14.72,12.41,4.29,15.98,11.36,11.96,13.02,11.36,,,14.66,7.25,3.53,5.65,13.01,12.93,9.51,10.17,14.72,3.75,20.39,14.42,11.11,5.58,9.51,7.88,,7.56,15.09,8.12
29-01-2020 00:00,10.95,,8.4,6.34,10.56,8.61,15.44,11.03,4.18,14.23,7.95,11.3,10.75,7.95,,,13.88,8.54,8.01,5.74,12.61,13.19,9.79,2.46,15.44,3.44,8.04,14.83,10.61,6.91,9.79,7.56,,6.34,14.61,8.61
30-01-2020 00:00,11.01,,10.22,6.9,8.54,8.12,13.49,9.2,3.19,17.14,7.95,10.57,9.77,7.95,,,14.88,7.73,9.55,5.76,11.6,14.36,7.29,3,13.49,3.6,7.74,17.68,10.61,7.02,7.29,8.61,,6.9,18.19,8.12
31-01-2020 00:00,10.74,,8.97,7.39,13.71,8.7,14.62,10.18,3.48,6.31,8.05,12.26,10.64,8.05,,,13.98,7.87,13.9,6.03,12.79,13.62,10.25,1.86,14.62,3.1,9.08,16.61,10.99,6,10.25,7.57,,7.39,14.02,8.7
01-02-2020 00:00,8.3,,8.95,6.27,13.09,8.48,13.28,9.8,3.7,17.35,7.7,11.17,11.11,7.7,,,14.06,6.74,7.23,6.66,12.61,11.75,9.99,5.56,13.28,3.69,10.53,15.48,9.91,6.03,9.99,8.87,,6.27,14.02,8.48
02-02-2020 00:00,8.78,,8.81,6.28,10.99,8.14,13.6,11.52,3.38,18.86,7.8,15.98,11.33,7.8,,,14.9,7.78,8.18,4.86,11.98,12.65,8.64,8.2,13.6,4.36,12.49,16.84,10.37,7.84,8.64,7.78,,6.28,11.18,8.14
03-02-2020 00:00,11.62,,10.37,7.64,11.9,8.36,16.54,11.23,4.01,19.73,7.81,14.4,13.98,7.81,,,16.45,7.94,8.95,5.71,14.56,14.33,10.47,9.13,16.54,3.77,11.88,17.26,12.55,8.33,10.47,8.4,,7.64,14.48,8.36
04-02-2020 00:00,12.43,,11.6,10,16,8.49,20.48,23.48,4.9,20.78,8.16,16.39,25.01,8.16,,,18.83,6.04,10.04,6.64,24.05,19.13,14.09,19.71,20.48,6.22,13.87,20.2,11.08,8.45,14.09,12.22,,10,22.44,8.49
05-02-2020 00:00,12.2,,13.47,10.42,16.16,7.73,15.88,12.62,4.89,19.95,7.88,17.24,18.24,7.88,,,16.52,7.4,17.03,6.16,18.48,14.07,12.22,7.63,15.88,4.72,15.21,20.94,10.43,9.21,12.22,10.19,,10.42,17.75,7.73
06-02-2020 00:00,12.4,,10.65,7.54,15.21,8.58,14.21,11.74,4.19,22.32,7.7,12.33,13.55,7.7,,,14.25,7.87,11.13,6.31,18.23,16.01,10.53,17.23,14.21,4.25,19.05,18.14,11.57,7.01,10.53,6.49,,7.54,15.84,8.58
07-02-2020 00:00,10.7,,11.16,11.29,18.59,8.08,19.63,17.44,4.3,20.09,7.64,14.55,21.15,7.64,,,18.91,6.86,15.58,9.1,16.53,18.75,10.5,16.82,19.63,6.16,13.06,18.68,11.65,6.79,10.5,6.87,,11.29,22.45,8.08
08-02-2020 00:00,14.11,,15.49,13.57,20.93,7.2,16.84,16.2,4.66,19.48,7.9,16.62,17.54,7.9,,,17.06,7.21,27,10.44,18.21,15.21,11.74,20.53,16.84,4.67,23.67,22.43,11.16,10.92,11.74,7.1,,13.57,19.48,7.2
09-02-2020 00:00,13.78,,17.91,9.84,19.06,7.15,16.5,13.21,4.23,20.32,7.76,16.37,21.57,7.76,,,18.06,7.92,28.67,10.05,21.02,14.78,13.44,21.92,16.5,4.95,15.235,23.14,10.42,8.7,13.44,5.31,,9.84,17.15,7.15
10-02-2020 00:00,14.46,,14.24,14.02,16.48,8.51,18.13,14.55,5.85,20.73,7.76,20.38,18.25,7.76,,,17.7,7.18,22.67,9.46,18.47,14.57,14.64,23.88,18.13,4.95,6.8,19.12,12.31,9.07,14.64,6.3,,14.02,20.09,8.51
11-02-2020 00:00,12.25,,13.43,13.44,16.08,8.74,16.48,15.51,5.58,21.05,7.89,15.84,19.85,7.89,,,17.45,6.39,25.01,9.77,17.51,14.52,13.01,29.71,16.48,5.86,8.85,22,10.72,8.03,13.01,7.61,,13.44,18.53,8.74
12-02-2020 00:00,16.44,,15.64,27.98,21.92,7.67,19.01,19.32,6.13,23.76,7.68,18.76,21.8,7.68,,,19.34,10.61,27.59,7.45,23.74,20.13,12.65,25.74,19.01,5.61,3.55,28.97,10.92,12.39,12.65,7.5,,27.98,19.11,7.67
13-02-2020 00:00,18.16,,20.2,22.66,19.08,7.19,17.92,19.23,7.78,29.98,7.54,18.01,26.78,7.54,,,17.96,10.77,19.44,8.01,18.97,17.11,16.35,30.13,17.92,4.8,4.12,24.89,11.62,10.07,16.35,6.86,,22.66,17,7.19
14-02-2020 00:00,17.64,,15.79,13.44,17.83,6.75,14.2,13.25,6.57,18.96,7.85,13.14,21.66,7.85,,,14.92,13.4,10.91,11.94,22.78,14.46,14.92,17.97,14.2,5.24,13.35,21.61,11.21,7.15,14.92,5.25,,13.44,16.92,6.75
15-02-2020 00:00,24.31,,20.42,21.87,25.07,7.35,17.52,18.95,11.96,28.68,8.21,18.82,29.61,8.21,,,19.87,10.44,14.28,26.41,23.23,17.99,19.05,10.19,17.52,5.72,19.86,26.63,12.33,11.58,19.05,6.63,,21.87,18.8,7.35
16-02-2020 00:00,26.89,,26.65,15.77,28.6,7.21,17.78,17.53,14.95,33.17,8.02,18.47,27.36,8.02,,,20.15,11.97,50.07,20.53,30,20.53,18.69,12.89,17.78,6.28,21.29,25.14,12.06,14.94,18.69,7.61,,15.77,18.43,7.21
17-02-2020 00:00,22.67,,21.08,19.62,30.53,8.59,24.32,17.63,7.91,25.34,7.74,18.51,28.14,7.74,,,21.2,10.18,49.41,14.06,31.85,24.06,18.61,20.26,24.32,7.42,11.18,24.2,11.51,12.06,18.61,8.1,,19.62,18.24,8.59
18-02-2020 00:00,28.21,,23.05,26,37.75,7.58,24.87,22.54,14.54,35.88,8.12,18.31,37.13,8.12,,,27.24,13.06,61.58,12.82,31.98,27.29,31.57,22.04,24.87,6.99,23.25,31.23,13.53,10.79,31.57,9.31,,26,19.85,7.58
19-02-2020 00:00,19.76,,20.01,13.15,27.65,9.52,16.99,27.13,9.24,27.95,8.32,39.8,29.13,8.32,,,20.11,13.12,28.27,13.52,27.28,18.55,13.07,37.08,16.99,8.43,8.93,24.59,10.58,10.41,13.07,7.56,,13.15,48.64,9.52
20-02-2020 00:00,15.13,,9.56,12.93,17.23,7.99,12.84,17.05,8.63,14.24,7.85,26.44,18.6,7.85,,,17.67,11,7.6,13.14,20.06,14.06,10.36,19.41,12.84,5.43,9.42,18.03,10.78,5.99,10.36,5.51,,12.93,47.09,7.99
21-02-2020 00:00,10.81,,9.92,6.13,13.34,7.48,9.77,12.98,3.6,7.67,7.45,11.96,13.27,7.45,,,18.06,11.82,11.54,9.9,10.75,14.65,8.42,15.67,9.77,5.09,9.46,13.25,11.24,5.62,8.42,4.37,,6.13,14.42,7.48
22-02-2020 00:00,16.79,,17.87,8.16,15.5,8.39,15.99,15.99,4.81,8.33,7.69,11.15,19.64,7.69,,,21.65,11.6,18.2,11.42,15.5,17.99,10.7,10.27,15.99,6.7,11.49,17.05,11.88,10.6,10.7,5.75,,8.16,21.05,8.39
23-02-2020 00:00,15.52,,20.08,8.14,21.34,9.45,14.72,14.21,4.92,7.88,8.02,17.86,18.22,8.02,,,19.39,10.47,14.9,14.66,22.24,13.77,8.83,17.44,14.72,6.45,30.22,19.56,10.62,14.39,8.83,7.33,,8.14,19.83,9.45
24-02-2020 00:00,17.41,,28.2,10.29,29.62,9.77,15.67,18.94,5.99,8.64,8.08,17.34,19.58,8.08,,,20.91,11.86,25.63,13.4,24.88,17.1,10.09,29.02,15.67,6.62,17.2,22.27,10.98,13.29,10.09,6.54,,10.29,20.47,9.77
25-02-2020 00:00,18.95,,24.52,14.61,21.74,12.59,18.11,27.17,5.52,16.84,7.72,14.29,22.27,7.72,,,24.37,11.18,51.74,11.96,29.34,19.37,9.67,33.98,18.11,5.77,15.17,24.03,10.9,17.13,9.67,6.63,,14.61,22.22,12.59
26-02-2020 00:00,23.84,,20.89,9.11,21.97,18.46,15.3,21.78,5.02,22.5,8.41,13.15,19.37,8.41,,,18.79,11.16,25.8,13.27,30.98,16.52,10.55,33.72,15.3,6.41,25.16,20.15,11.74,15.89,10.55,7.78,,9.11,28.56,18.46
27-02-2020 00:00,13.21,,21.53,7.08,16.1,12.99,14.2,23.74,4.51,21.69,8.54,12.51,12.3,8.54,,,16.38,10.4,9.73,9.43,19.54,16.79,8.44,26.56,14.2,6.21,17.57,16.11,10.42,11.97,8.44,6.23,,7.08,35.29,12.99
28-02-2020 00:00,12.33,,16.02,8.39,14.43,11.9,12.02,19.01,4.44,16.64,8.06,13.54,9.4,8.06,,,15.78,11.37,10,9.23,10.25,12.17,8.3,17.01,12.02,5.69,6.56,13.56,8.92,8.01,8.3,4.2,,8.39,18.17,11.9
29-02-2020 00:00,10.9,,16.39,7.16,12.62,11.61,10.8,19.76,4.54,17.48,4.4,15.4,10.66,4.4,,,11.44,9.61,7.05,8.35,15.14,9.48,7.51,27.28,10.8,4.5,16.64,13.55,10.23,9.11,7.51,3.98,,7.16,17.88,11.61
01-03-2020 00:00,11.07,,17.71,5.09,13.18,12.56,11.49,15.16,5.08,19.72,2.04,15.14,12,2.04,,,16.77,11,11.93,8.27,15.04,13.94,8.57,15.61,11.49,5.49,5.56,13.72,11.57,9.88,8.57,4.15,,5.09,20.31,12.56
02-03-2020 00:00,16.3,,20.44,7.25,20.07,13.84,15.87,19.89,5.21,24.4,3.32,18.15,17.39,3.32,,,18.05,10.11,17.81,10.44,17.28,13.78,11.93,34.34,15.87,6.27,21.53,22.76,12.31,13.21,11.93,7.15,,7.25,21.22,13.84
03-03-2020 00:00,14.83,,19.38,9.74,27.86,13.43,14.69,19.37,5.93,21.85,4.32,11.28,14.76,4.32,,,16.82,10.43,14,21.93,27.25,13.45,9.38,26.15,14.69,5.08,23.63,20.13,10.47,12.22,9.38,7.16,,9.74,21.58,13.43
04-03-2020 00:00,9.68,,21.38,9.02,17.7,13.85,15.6,30.95,6.11,21.98,4.31,25.27,19.62,4.31,,,19.14,10.22,13.32,13.51,19.98,15.08,7.96,20.79,15.6,7.94,23.61,19.28,10.28,11.55,7.96,6.45,,9.02,26.05,13.85
05-03-2020 00:00,11.49,,14.17,5.08,12.2,12.27,10.7,13.01,5.14,20.85,1.16,11,10.42,1.16,,,19.24,10.16,10.63,8.2,10.91,11.5,4.74,16.35,10.7,4.23,13.57,11.85,10.35,7.25,4.74,4.96,,5.08,21.98,12.27
06-03-2020 00:00,11.3,,15.31,3.07,6.22,10.72,8.17,9.51,4.83,15.38,1.3,11.83,6.51,1.3,,,16.19,8.46,10.09,6.53,12.22,9.09,2.82,17.78,8.17,4.01,4.69,8.28,11.03,8.49,2.82,4.61,,3.07,41.7,10.72
07-03-2020 00:00,11.04,,13.07,3.83,15.23,10.22,9.82,11.41,4.65,16.31,1.3,17.6,6.57,1.3,,,17.67,9.67,11.55,8.47,14.59,11.12,3.46,26.41,9.82,3.23,16.81,12.1,12.13,7.98,3.46,4.71,,3.83,33.75,10.22
