Date,Alipur,Anand Vihar,Ashok Vihar,Aya Nagar,Bawana,Burari Crossing,CRRI Mathura Road,Dr. Karni Singh Shooting Range,DTU,Dwarka-Sector 8,IGI Airport (T3),"IHBAS, Dilshad Garden",ITO,Jahangirpuri,Jawaharlal Nehru Stadium,Lodhi Road,Major Dhyan Chand National Stadium,Mandir Marg,Mundka,Najafgarh,Narela,Nehru Nagar,"North Campus, DU",NSIT Dwarka,Okhla Phase-2,Patparganj,Punjabi Bagh,Pusa,R K Puram,Rohini,Shadipur,Sirifort,Sonia Vihar,Sri Aurobindo Marg,Vivek Vihar,Wazirpur
01-01-2020 00:00,1.68,59.53,14.43,19.16,9.68,16.12,14.04,7.26,11.5,3.51,13.67,6.64,6.64,3.61,11.53,16.26,27.13,6.69,17.65,4.44,2.8,40.03,9.02,4.25,134.6,14.21,7.89,11.15,20.64,5.14,3.21,18.64,18.64,25.66,18.16,16.12
01-01-2020 08:00,51.04,62.2,27.21,50.75,50.15,19.7,13.01,4.16,70.17,32.93,17.61,16.23,16.23,6.14,33.39,34.24,44.52,18.3,27.04,51.09,45.14,44.11,12.065,46.87,44.3,29.28,12.41,46.15,37.54,35.67,19.98,47.04,47.04,52.9,42,19.7
01-01-2020 16:00,20.94,58.42,6.09,32.62,17.53,7.94,11.46,1.91,44.69,8.94,9.27,7.95,7.95,3.55,8.37,16.98,20.21,4.43,28.37210526,15.32,14.89,6.91,15.11,13.53,18.16,7.73,8.06,11.4,21.46,19.57,12.67,22.08,22.08,15.73,9.11,7.94
02-01-2020 00:00,2.83,62.87,3.8,41.09,8.31,7.23,15.57,5.91,44.87,3.5,11.02,6.68,6.68,2.9,8.47,15.65,25.26,4.05,29.70421053,6.29,2.75,6.91,18.155,8.06,51.36,6.27,7.3,6.29,57.43,72.5,2.26,11.76,11.76,74.76,3.35,7.23
02-01-2020 08:00,46.05,67.56,22.65,49.63,32.39,9.09,11.25,4.74,45.05,18.25,15.67,21.8,21.8,3.51,32.07,32.09,63.68,10.39,31.03631579,47.13,39.35,28.22,21.2,26.98,20.22,24.57,7.99,43.33,50.64,11.09,27.36,42.09,42.09,76.83,32.19,9.09
02-01-2020 16:00,15.44,61.28,6.94,31.87,23.67,7.83,10.95,2.3,7.34,14.44,11.98,7.97,7.97,3.7,10.43,16.1,25.67,4.82,32.36842105,19.71,6.45,6.55,9.81,8.74,11.41,5.4,8.95,9.81,23.35,7.1,7.7,15.42,15.42,23.13,8.62,7.83
03-01-2020 00:00,2.34,63.84,4.43,14.74,18.91,6.16,9.05,1.99,4.16,7.17,9.9,6.94,6.94,2.89,6.58,14.13,30.41,4.25,33.70052632,3.49,2.11,8.8,7.56,3.73,10.57,7.6,7.7,6.34,39.24,4.42,3.9,10.72,10.72,27.37,3.68,6.16
03-01-2020 08:00,53.08,69.76,19.43,40.87,44.99,6.95,16.5,1.8,30.33,29.47,15.3,16.89,16.89,5.98,26.23,22.8,26.68,8.11,35.03263158,46.8,43.16,30.04,10.53,25.64,30.21,18.96,8.74,33.69,30.5,12.28,20.54,50.16,50.16,70.43,29.01,6.95
03-01-2020 16:00,23.83,67.38333333,10.14,29.52,9.48,6.21,12.02,1.11,12.71,9.65,9.45,8.28,8.28,4.12,7.48,16.98,15.22,4.49,36.36473684,25.62,15.87,6.92,8.87,9.66,14.73,5.41,8.03,9.74,31.63,6.87,7.98,29.15,29.15,18.05,6.9,6.21
04-01-2020 00:00,5.25,65.00666667,7.16,27.33,17,6.12,9.67,1.24,7.04,5.31,7.93,7.01,7.01,4.5,4.52,13.25,13.72,4.23,37.69684211,2.98,1.29,3,9.97,4.22,7.48,5.06,7.45,4.81,45.84,4.75,3.65,23.98,23.98,10.87,4.73,6.12
04-01-2020 08:00,47.62,62.63,23.21,47.98,21.41,9.28,19.77,2.1,37.59,35.57,14.75,29.21,29.21,3.43,36.13,38.9,10.95,12.14,39.02894737,40.43,63,31.56,10.96,23.64,31.22,19.88,17.4,15.35,41.2,14.17,24.19,49.34,49.34,82.65,36.52,9.28
04-01-2020 16:00,18.11,63.68,8.02,37.11,19.41,8.55,11.08,1.34,22.35,16.86,11.11,11.81,11.81,2.88,11.97,19.28,10.78,6.96,40.36105263,23.18,28.92,11.83,7.97,15.15,5.24,6.23,10.03,3.84,22.86,14.98,12.2,31.8,31.8,31.28,14.41,8.55
05-01-2020 00:00,2.03,63.93,3.28,30.96,23.49,7.91,7.01,0.78,14.08,5.3,7.96,6.96,6.96,2.53,2.16,12.74,9.11,3.39,41.69315789,3.66,16.56,2.56,4.5,4.76,3.32,2.59,6.65,3.23,16.17,4.43,1.9,8.63,8.63,7.73,3.94,7.91
05-01-2020 08:00,58.36,61.72,29.87,50.74,60.64,9.93,10.44,3.18,67.07,4.883333333,19.54,37.78,37.78,2.97,41.72,42.82,10.5,5.18,43.02526316,49.23,73.58,40.38,10.62,35.89,36.61,25.48,19.82,24.42,36.5,21.84,38.87,50.33,50.33,91.02,58.44,9.93
05-01-2020 16:00,30.72,63.5,11.91,38.52,31.38,7.69,9.55,1.36,34.2,4.466666667,11.02,16.24,16.24,2.93,16.77,23.14,12.64,4.44,44.35736842,24.03,38.06,15.27,9.69,20.4,9.38,13.66,10.28,8.45,18.65,12.96,14.95,32.7,32.7,29.2,24.2,7.69
06-01-2020 00:00,3.67,63.25,3.24,28.05,9.86,7.78,8.34,0.78,13.38,4.05,7.66,7.05,7.05,2.73,2.01,12.52,10.87,3.7,45.68947368,2.74,8.07,2.39,4.86,3.27,2.9,0.77,6.57,3.47,15.23,2.05,1.32,9.02,9.02,8.03,3.41,7.78
06-01-2020 08:00,20.65,63.2,9.9,38.32,24.45,7.9,28.2,2.08,37.13,19.92,11.8,14.16,14.16,2.8,14.16,21.01,9.85,4.83,47.02157895,25.16,35.67,14.02,6.49,15.32,15.98,10.29,9.6,14.37,17.14,9.35,10.28,21.97,21.97,34.32,17.48,7.9
06-01-2020 16:00,16.9,76.07,7.72,30.9,14.61,7.15,11.37,1.23,36.07,14.71,9.96,9.1,9.1,2.63,12.24,15.84,35.9,5.33,48.35368421,14.46,21.63,6.79,4.83,8.71,11.79,14.26,6.51,14.19,16.51,6.07,6.34,18.86,18.86,16.03,12.03,7.15
