Date,Alipur,Anand Vihar,Ashok Vihar,Aya Nagar,Bawana,Burari Crossing,CRRI Mathura Road,Dr. Karni Singh Shooting Range,DTU,Dwarka-Sector 8,IGI Airport (T3),"IHBAS, Dilshad Garden",ITO,Jahangirpuri,Jawaharlal Nehru Stadium,Lodhi Road,Major Dhyan Chand National Stadium,Mandir Marg,Mundka,Najafgarh,Narela,Nehru Nagar,"North Campus, DU",NSIT Dwarka,Okhla Phase-2,Patparganj,Punjabi Bagh,Pusa,R K Puram,Rohini,Shadipur,Sirifort,Sonia Vihar,Sri Aurobindo Marg,Vivek Vihar,Wazirpur
07-01-2019 00:00,1.6,20.06,1.84,35.15,3.67,19.87,44.03,4.77,30.73,1.52,2.96,3.93,3.93,11.13,1.64,16.18,1.71,33.31,4.66,1.77,0.88,10.97,32.32666667,2.56,9.72,0.93,6.65,2.03,10.9,3.5,6.2,4.51,4.51,2.2,0.73,3.43
07-01-2019 08:00,34.69,21.62,38.63,38.69,3.72,25.12,44.28,41.44,57.72,28.53,5.24,19.63,19.63,20.41,37.9,24.76,31.14,29.25,26.67,48.47,20.26,40.18,32.26,20.85,21.9,19.24,24.47,17.82,14.85,16.64,26.94,41.31,41.31,37.52,38.63,17.61
07-01-2019 16:00,13.25,20.1,9.17,36.65,3.62,21.08,44.3,13.9,44.43,9.65,4.74,5.93,5.93,18.89,10.36,18.48,7.64,17.81,14.32,30.74,5.72,10.29,32.19333333,13.5,15.12,6.77,10.45,4.52,13.76,5.57,16.9,19.59,19.59,8.81,12.28,5.88
08-01-2019 00:00,2.34,20.69,1.71,35.12,3.62,20.88,43.29,3.71,33.42,1.28,2.92,4.25,4.25,8.29,1.2,15.96,0.97,13.36,5.12,1.29,1.95,1.02,32.12666667,2.06,8.39,0.64,6.43,1.51,9.99,0.59,6.61,6.68,6.68,2.23,6.49,3.65
08-01-2019 08:00,36.62,17.73,51.02,39.7,36.36,28.52,37.55,51.43,74.08,36.49,5.86,22.79,22.79,26.73,45.5,27.95,41.12,18.25,46.77,61.6,25.46,45.44,32.06,22.01,22.53,19.7,33.48,18.11,18.69,3.57,36.5,48.47,48.47,39.44,53.38,24.21
08-01-2019 16:00,15.25,13.64,15.86,37.25,12.55,22.27,23.53,22.87,53.16,15.04,5.2,7.81,7.81,10.8,23.11,20.86,11.51,17.52,30.42,34.1,7.14,13.42,27.15,21.5,12.65,5.01,15.39,5.61,17.68,1.7,19.37,22.99,22.99,13.62,19.26,9.06
09-01-2019 00:00,9,12.82,4.22,35.22,5.59,19.23,19.08,9.43,38.53,3.67,2.9,7.73,7.73,4.47,39.57,16.27,6.04,20.05,12.61,7.36,5.73,2.56,24.61,7.8,8.6,4.38,12.52,8.05,11.81,1.33,18.13,6.78,6.78,3.19,10.91,8
09-01-2019 08:00,45.63,16.04,65.13,46.07,51.46,30.56,19.47,59.96,89.87,49.67,6.29,25.36,25.36,41.64,56.03,29.68,47.17,24.68,66.83,47.81,35.07,63.48,33.51,29.9,25.66,21.65,42.37,22.72,20.72,51.31,44.55,59.19,59.19,41.94,76.6,31.57
09-01-2019 16:00,17.36,13.93,16.34,42.74,16.22,22.77,22.45,22.13,55.75,16.01,8.13,8.06,8.06,9.86,12.91,22.84,11.5,19.94,21.45,18.39,8.12,18.21,29.72,18.82,11.24,6.7,15.74,5.1,13.99,34.45,20.73,26.72,26.72,14,20.54,8.67
10-01-2019 00:00,5.77,12.5,6.49,37.88,4.89,20.51,19.29,24.98,34.85,1.59,7.45,4.32,4.32,6.93,1.2,16.73,1.39,13.95,4.59,2.96,4.57,0.7,24.31,2.18,8.61,2.8,7.98,1.85,19.18,21.71,9.95,7.76,7.76,5.78,4,7.48
