Date,Alipur,Anand Vihar,Ashok Vihar,Aya Nagar,Bawana,Burari Crossing,CRRI Mathura Road,Dr. Karni Singh Shooting Range,DTU,Dwarka-Sector 8,IGI Airport (T3),"IHBAS, Dilshad Garden",ITO,Jahangirpuri,Jawaharlal Nehru Stadium,Lodhi Road,Major Dhyan Chand National Stadium,Mandir Marg,Mundka,Najafgarh,Narela,Nehru Nagar,"North Campus, DU",NSIT Dwarka,Okhla Phase-2,Patparganj,Punjabi Bagh,Pusa,R K Puram,Rohini,Shadipur,Sirifort,Sonia Vihar,Sri Aurobindo Marg,Vivek Vihar,Wazirpur
01-06-2019 00:00,6.57,35.38,3.29,19.01,8.48,31.62,19.55,5.23,6.84,5.7,67.32170732,2.74,2.74,25.27,3.58,37.1,3.24,13.03,5.8,13.02,12.22,13.36,16.22705882,7.6,5.01,26.44,7.62,6.37,10.27,2.63,1.33,28.31,28.31,5.7,40.44,4.43
01-06-2019 08:00,105.98,37.83,115.28,70.15,113.69,99.24,106,48.12,74.03,126.09,66.17804878,86.04,86.04,130.64,107.94,91.05,116.69,53.19,106.28,122.45,138.82,92.71,16.11186275,102.11,120.75,91.33,112.43,121.2,99.31,96.33,68.01,135.13,135.13,121.81,142.45,115.33
01-06-2019 16:00,67.34,27.27,49.52,70.71,81.35,101.63,62.78,45.53,45.4,59.7,65.03439024,35.79,35.79,72.17,37.6,54.36,56.93,35.14,41.73,95.45,75.85,60.89,15.99666667,75.72,63.62,55.48,48.88,77.9,53.24,44.48,36.03,90.94,90.94,54.61,93.07,50.71
02-06-2019 00:00,36.9,14.13,34.25,41.02,15.53,148.97,38.81,22.88,14.51,42.16,63.89073171,23.36,23.36,31.26,34.38,35.89,40.39,26.07,18.17,62.68,16.96,33.86,15.88147059,34.11,44.85,34.13,28.71,21.85,46.38,24.12,2.39,54.11,54.11,32.49,77.25,15.71
02-06-2019 08:00,93.15,22.69,70.62,55.52,69.49,141,60.59,35.96,32.42,107.74,62.74707317,49.52,49.52,99.79,83.81,47.99,93.62,38.52,65.82,137.21,103.18,78.28,15.76627451,71.72,75.55,59.59,63.13,92.94,88.95,51.97,8.98,97.72,97.72,122.83,94.33,6.22
02-06-2019 16:00,58.15,25.53,51.96,63.56,45.5,168.74,63.7,34.14,29.5,72.04,61.60341463,32.8,32.8,62.44,61.32,52.24,73.33,34.8,47.81,69.66,50.57,62.43,15.65107843,82.53,62.97,49.36,50.94,69.19,70.67,46.29,6.5,70.68,70.68,61.99,76.42,57.47
03-06-2019 00:00,31.22,12.24,28.99,42.15,24.09,120.12,45.54,18.81,14.07,40.24,60.4597561,23.02,23.02,55.81,30.51,35.66,28.91,21.76,6.4,66.47,23.23,20.31,15.53588235,34.74,34.46,30.88,25.86,28.92,46.45,22.07,2.64,60.81,60.81,30.88,123.22,6.91
03-06-2019 08:00,77.67,22.01,60.24,50.63,82.29,105.42,83.2,32.59,29.05,87.72,59.31609756,31.44,31.44,96.59,78.63,46.7,84.04,32.1,6.38,130.77,79.4,74.47,15.42068627,60.39,67.53,53.92,50.57,91.21,74.67,44.09,3,84.35,84.35,97.58,86.35,17.81
03-06-2019 16:00,69.09,25.81,53.34,65.61,93.97,69.8,58.82,33.97,27.16,87.98,58.17243902,26.65,26.65,84.35,68.99,57.69,78.67,29.87,10.04,130.77,67.09,78.43,15.3054902,56.99,65.04,51.48,46.44,98.15,80.55,58.78,4.96,66.83,66.83,103.57,106.39,45.16
04-06-2019 00:00,44.83,22.94,38.23,54.28,64.26,72.98,41.13,21.96,18.62,66.54,57.02878049,24.68,24.68,56.06,57.17,44.84,56,24.61,20.94,92.84,37.27,50.15,15.19029412,40.15,46.47,38.3,41.39,61.07,64.79,33.88,3.69,61.96,61.96,79.71,76.22,30.5
