Date,Alipur,Anand Vihar,Ashok Vihar,Aya Nagar,Bawana,Burari Crossing,CRRI Mathura Road,Dr. Karni Singh Shooting Range,DTU,Dwarka-Sector 8,IGI Airport (T3),"IHBAS, Dilshad Garden",ITO,Jahangirpuri,Jawaharlal Nehru Stadium,Lodhi Road,Major Dhyan Chand National Stadium,Mandir Marg,Mundka,Najafgarh,Narela,Nehru Nagar,"North Campus, DU",NSIT Dwarka,Okhla Phase-2,Patparganj,Punjabi Bagh,Pusa,R K Puram,Rohini,Shadipur,Sirifort,Sonia Vihar,Sri Aurobindo Marg,Vivek Vihar,Wazirpur
01-01-2019 00:00,49.86,95.71,42.62,25.79,74.42,78.7,85.82,20.89,20.89,55.97,73.21,70.52,59.62,73.21,71.34,71.34,52.2,50.51,65.24,31.92,62.55,97.94,57.88,55.97,85.82,86.37,41.76,57.88,22.61,67.84,57.88,26.67,45.85,25.79,47.03,78.7
02-01-2019 00:00,50.47,106.12,49.74,28.63,81.71,99.91,99.23,21.05,21.05,63.57,84.44,67.82,75.74,84.44,80.49,80.49,59.9,29.67,83.14,39.65,72.36,99.16,61.17,63.57,99.23,97.35,44.34,61.17,27.99,77.78,61.17,27.15,56.28,28.63,55.65,99.91
03-01-2019 00:00,51.75,92.87,48.36,37.31,75.25,101.31,90.17,20.9,20.9,66.76,98.68,26.72,39.16,98.68,79.66,79.66,61.11,34.51,95.93,38.25,72.01,101.13,62.28,66.76,90.17,96.76,46.83,62.28,30.12,73.1,62.28,22.93,51.45,37.31,49.45,101.31
04-01-2019 00:00,46.27,89.87,39.99,39.49,53.2,81.21,85.9,23.18,23.18,51.77,77.6,26.61,37.02,77.6,66.02,66.02,53.19,54.32,81.88,29.42,59.81,79.97,73.21,51.77,85.9,79.81,61.25,73.21,29.05,52.96,73.21,20.04,45.06,39.49,45.29,81.21
05-01-2019 00:00,46.09,78.82,41.26,39.34,49.8,84.81,83.49,26.08,26.08,56.16,72.41,45.84,54.73,72.41,68.3,68.3,52.3,42.33,82,26.37,61.16,72.59,53.99,56.16,83.49,76.39,85.41,53.99,32.92,63.08,53.99,21.1,52.42,39.34,67.18,84.81
06-01-2019 00:00,43.48,80.48,42.27,36.76,44.77,94,80.99,22.09,22.09,55.89,73.86,51.7,22.6,73.86,68.23,68.23,53.82,55.82,78.93,27.83,59.17,78.13,67.46,55.89,80.99,81.45,83.79,67.46,37.51,59.72,67.46,16.14,50.68,36.76,55.99,94
07-01-2019 00:00,43.53,87.6,39.16,30.83,39.97,90.93,81.46,24.78,24.78,53.6,79.37,53.49,32.38,79.37,69.9,69.9,53.09,53.27,77.24,25.92,55.06,80.31,73.81,53.6,81.46,87.65,84.09,73.81,36.81,59.97,73.81,19.01,48.16,30.83,51.71,90.93
08-01-2019 00:00,44.31,67.57,35.25,32.04,40.14,84.33,73.07,22.95,22.95,47.92,59.72,42.84,17.08,59.72,62.87,62.87,47.21,55.33,71.44,24.79,50.85,71.83,73.35,47.92,73.07,74.9,75.46,73.35,31.37,50.89,73.35,16.12,41.63,32.04,44.27,84.33
09-01-2019 00:00,39.26,59.41,30.73,30.9,37.17,75.29,66.01,23.1,23.1,38.96,44.12,36.39,15.22,44.12,47.56,47.56,40.43,48.72,62.14,22.52,46.13,61.57,64.92,38.96,66.01,62.48,66.33,64.92,26.52,45.63,64.92,15.91,36.84,30.9,40.69,75.29
10-01-2019 00:00,38.1,64.01,30.16,28.94,38.09,77.31,55.81,26.75,26.75,38.23,43.64,36.7,45.91,43.64,51.93,51.93,39.3,40.24,79.51,20.5,45.4,62.25,58.09,38.23,55.81,71.82,70.19,58.09,24.29,47.75,58.09,20.37,37.62,28.94,44.11,77.31
