Date,Alipur,Anand Vihar,Ashok Vihar,Aya Nagar,Bawana,Burari Crossing,CRRI Mathura Road,Dr. Karni Singh Shooting Range,DTU,Dwarka-Sector 8,IGI Airport (T3),"IHBAS, Dilshad Garden",ITO,Jahangirpuri,Jawaharlal Nehru Stadium,Lodhi Road,Major Dhyan Chand National Stadium,Mandir Marg,Mundka,Najafgarh,Narela,Nehru Nagar,"North Campus, DU",NSIT Dwarka,Okhla Phase-2,Patparganj,Punjabi Bagh,Pusa,R K Puram,Rohini,Shadipur,Sirifort,Sonia Vihar,Sri Aurobindo Marg,Vivek Vihar,Wazirpur
25-03-2019 00:00,145.5,206.28,146.88,116.29,197.24,107.81,130.38,138.98,158.16,206.57,142.41,127.41,127.41,182.5,142.95,114.55,137.81,159.62,214.48,132.86,160.21,144.16,176.64,206.57,135.42,113.75,145.43,159.21,148.82,156.04,159.21,309.7,146.67,141.04,160.1,171.75
26-03-2019 00:00,164.95,213.28,176.79,119.11,217.85,125.66,168.9,156.31,191.67,227.97,145.93,128.73,128.73,229.42,157.3,117.54,148.85,171.71,323.62,147.38,167.7,143.6,198.15,227.97,146.58,116.82,162.29,192.12,179.62,185.62,192.12,286.39,158.11,154.19,159.08,206.83
27-03-2019 00:00,204.09,285.21,189.52,121.12,257.91,146.06,206.99,165.85,230.17,242.27,140.02,137.28,137.28,276.83,164.49,134.8366667,133.43,178.96,313.44,113.85,190.68,143.04,223.98,242.27,178.85,124.82,160.11,190.6,178.53,210.58,190.6,385.85,168.25,116.1,181.92,224.75
28-03-2019 00:00,288.68,401.28,261.15,170.89,356.48,226.26,267.81,200.22,290.51,354.73,225.33,200.86,200.86,328.67,238.52,152.1333333,192.02,242.04,386.4,140.16,275.22,142.48,329.01,354.73,231.35,192.26,262.07,215.27,242.68,315.12,215.27,403.53,281.21,167.69,288.6,350.33
29-03-2019 00:00,262.68,421.46,235.56,200.44,273.92,227.95,254.77,232.8,279.54,338.07,260.25,200.33,200.33,328.83,218.38,169.43,203.55,219.77,341.35,190.14,223.41,141.92,283.29,338.07,275.56,193.28,255.38,224.33,242.68,283.84,224.33,428.18,202.45,191.52,334.74,324.6
30-03-2019 00:00,249.2,359.43,201.48,171.36,283.29,177.92,254.49,187.27,270.86,347.42,229.89,222.25,222.25,250.17,212.32,181.96,213.74,223.69,324.46,176,259.68,141.36,296.77,347.42,235.69,190.04,225.64,216.98,211.49,275.32,216.98,433.18,242.65,180.69,278.93,285.45
31-03-2019 00:00,158.25,235.09,166.02,132.71,218.11,137.11,202.86,163.12,181.69,199.43,156.95,96.2,96.2,221.88,174.61,128.33,160.55,193.62,358.58,142.6,171.56,140.8,213.39,199.43,157.42,127.15,160.05,173.48,167.92,245.745,173.48,255.04,168.54,169.48,181.39,212.47
01-04-2019 00:00,156.71,204.24,165.75,109.22,214.04,128.56,175.21,149.43,188.56,271.28,168.42,112.51,112.51,230.62,179.38,131.56,160.46,185.29,296.46,131.96,197.07,140.24,218.96,271.28,151.42,131.77,176.17,194.2,177.25,216.17,194.2,241.44,155.1,152.9,173.39,222.28
02-04-2019 00:00,247.48,289.34,186.73,181.01,302.88,170.13,236.84,195.15,306.615,274.26,199.34,151.49,151.49,308.01,192.22,145.26,190.01,190.96,315.21,142.25,255.98,183.97,257.17,274.26,185.48,180.04,215.36,191.18,244.36,297.62,191.18,298.97,235.38,151.88,225.79,301.54
03-04-2019 00:00,218.35,278.39,194.67,155.55,340.2,129.8,229.73,190.75,424.67,277.24,198.91,131.95,131.95,257.53,186.5,134.84,165.44,187.75,370.1,136.52,309.29,179.84,244.87,277.24,188.38,153.67,211.82,201.03,249.84,265.25,201.03,292.35,216.35,158.31,214.85,270.75
04-04-2019 00:00,224.12,374.47,199.52,208.05,351.61,232.03,310.48,250.43,306.83,280.22,272.71,227.56,227.56,280.01,257.42,198.25,247.28,235.02,469.6,194.25,351.81,272.16,316.51,280.22,265.92,210.6,241.43,224.36,274.83,311.08,224.36,410.43,271.67,217.08,283.44,354.92
05-04-2019 00:00,338.4,446.4,205.21,240.97,396,214.24,334.15,269.68,311.8,283.2,272.73,238.36,238.36,325.21,271.5,211.71,244.55,252.28,388.39,202.25,364.39,272.79,349.62,283.2,316.8,207.9,256.01,229.55,294.24,340.78,229.55,449.16,247.32,228.22,301.17,383.29
06-04-2019 00:00,283.29,398.56,242.7,240.15,383.77,210.13,274.61,283.12,345.07,286.18,274.27,292.32,292.32,346.21,328.66,252.13,321.1,296.53,443.5,249.09,368.19,309.67,417.55,286.18,234.62,231.65,302.48,293.81,324.66,361.18,293.81,424.05,341.45,275.89,328.46,427.9
07-04-2019 00:00,322.19,351.94,251.21,282.29,427.58,307.05,319.92,308.2,437.28,289.16,419.02,340.81,340.81,400.09,324.92,285.64,242.3,348.61,398.6,368.57,425.75,291.99,454.47,289.16,249.31,252.34,329.74,292.57,297.12,415.54,292.57,363.21,353.85,323.98,333.73,480.45
08-04-2019 00:00,292.36,355.31,184.62,205.49,360.22,213.2,192.75,278.75,301.38,292.14,297.02,266.84,266.84,302.92,306.17,256.69,285.21,276.29,307.12,216.81,370.31,285.07,385.33,292.14,247.78,204.91,263.1,253.58,268.28,300.94,253.58,343.14,302.37,270.71,305.39,390.38
09-04-2019 00:00,223.65,297.56,155.19,155.9,367.31,196.58,186.63,199.38,289.41,307.1,207.64,222.53,222.53,270.25,223.4,171.91,234.07,209.34,369.35,220.2757143,287.46,205.49,293.36,307.1,181.44,183.98,235.86,189.5,226.5,302.88,189.5,297.4,272.94,179.7,226.96,326.25
10-04-2019 00:00,245.24,407.53,161.23,198.52,283.33,158,269.04,238.71,258.56,290.9,250.15,202.53,202.53,290.83,215.73,162.36,207.25,235.69,335.29,223.7414286,209.05,234.39,291.37,290.9,212.57,207.72,230.8,224.81,228.69,272.92,224.81,318.56,225,189.1,299.03,326.29
11-04-2019 00:00,211.2,277.16,150.27,142.02,225.47,128.87,217.09,196.71,221.98,269.1,223.67,172.43,172.43,219.42,193.93,158.15,172.96,223.58,344.65,227.2071429,265.06,198.43,226.54,269.1,171.33,179.4,203.72,205.23,224.53,239.67,205.23,267.13,194.06,175.52,234.65,274.08
12-04-2019 00:00,178.56,294.5,145.98,150.85,249.28,132.72,212.06,221.42,241.6,268.88,181.29,194.76,194.76,235.58,230.21,180.87,207.31,227.78,342.98,230.6728571,233.19,211.69,257.41,268.88,177.94,203.69,209.04,219.27,234.59,228.42,219.27,297.18,241.47,218.53,248.32,290.46
13-04-2019 00:00,168.39,230.44,130.44,110.41,232.31,104.04,162.36,164.04,188.42,229.65,159.27,141.59,141.59,186.79,162.54,133.07,150.86,168.5,369.58,234.1385714,231.06,148.74,190.53,229.65,129.33,144.74,174.43,181.84,179.61,216.15,181.84,220.16,194.06,158.5,210.98,204.88
