Date,Alipur,Anand Vihar,Ashok Vihar,Aya Nagar,Bawana,Burari Crossing,CRRI Mathura Road,Dr. Karni Singh Shooting Range,DTU,Dwarka-Sector 8,IGI Airport (T3),"IHBAS, Dilshad Garden",ITO,Jahangirpuri,Jawaharlal Nehru Stadium,Lodhi Road,Major Dhyan Chand National Stadium,Mandir Marg,Mundka,Najafgarh,Narela,Nehru Nagar,"North Campus, DU",NSIT Dwarka,Okhla Phase-2,Patparganj,Punjabi Bagh,Pusa,R K Puram,Rohini,Shadipur,Sirifort,Sonia Vihar,Sri Aurobindo Marg,Vivek Vihar,Wazirpur
01-01-2019 00:00,455.43,555.57,555.28,333.78,515.67,526.7,458.75,360.58,488.08,429.16,366.37,337.67,337.67,581.72,529.49,358.76,474.68,306.82,504.52,284.54,469.16,531.98,648.1,429.16,505.57,426.83,459.07,453.88,494.29,577.95,453.88,494.33,538.78,311.15,485.6,601.02
02-01-2019 00:00,468.76,622.37,621.13,350.08,625.6,600.34,462.76,348.67,565.16,479.51,413.09,407.18,407.18,631.64,547.14,372.61,553.51,352.56,676.05,375.14,589.98,561.51,732.33,479.51,546.75,427.99,539.26,444.79,507.02,653.15,444.79,541.97,586.3,378.08,613.71,723.26
03-01-2019 00:00,509.33,570.4,586.08,387.53,515.14,585.54,509.4,401.16,591.22,527.85,418.64,436.04,436.04,605.65,545.32,413.67,554.71,425.98,625.24,324.82,456.01,572.74,649.78,527.85,525.56,489.77,556.25,539.16,471.43,593.27,539.16,551.76,503.33,408.15,538.6,671.38
04-01-2019 00:00,345.14,431.19,410.34,341.77,383.3,415.6,348.82,326.99,392.64,507.59,343.02,325.96,325.96,510.71,400.69,305.28,416.62,285.16,463.94,254.2,375.8,479.55,441.6,507.59,473.55,381.2,388.77,430.58,431.16,430.04,430.58,555.57,405.17,359.4,411.15,448.41
05-01-2019 00:00,327.51,343.16,402.99,331.31,494.91,433.09,324.57,330.02,421.57,511.93,377.56,341.89,341.89,502.12,429.36,305.82,385.44,280.41,583.27,379,411.7,437.04,384.82,511.93,464.17,355.91,358.04,358.33,435.88,479.56,358.33,452.86,506.6,379.38,455.12,571.56
06-01-2019 00:00,189.86,275.35,227.9,192.64,255.56,228.16,260.39,229.92,244.65,269.67,208.32,221.65,221.65,324.25,267.17,209.65,277.68,183.54,275.58,175.18,246.38,320.71,328.04,269.67,283.33,223.9,211.4,281.62,254.59,256.18,281.62,279.62,250.3,218.25,299.65,282.78
07-01-2019 00:00,231.04,303.64,284.17,198.78,300.45,250.92,314.13,284.46,287.16,356.65,238.93,244.69,244.69,412.22,317.53,236.08,324.56,205.79,441.6,171.8,267.85,369.59,271.26,356.65,312.79,244.96,271.4,372.9,269.4,321.46,372.9,336.78,253.61,240.06,274.39,332.65
08-01-2019 00:00,218.27,246.71,213,169.33,266.65,196.15,255.27,233.82,252.39,317.79,223.09,201.73,201.73,320.94,250.7,198.29,258.98,171.67,383.61,201.94,224.45,307.15,214.48,317.79,272.21,205.24,229.58,333.23,239.07,261.96,333.23,282.77,230.76,204.73,228.67,281.15
09-01-2019 00:00,207.35,276.36,222.54,162.58,293.29,191.23,220.02,238.03,266.86,316.18,204.73,185.06,185.06,316.17,226.14,171.57,238.24,157.57,392.35,212.83,220.32,297.01,288.08,316.18,248.75,198.1,212.17,324.65,240.94,267.18,324.65,274.19,227.12,209.6,240.98,267.02
10-01-2019 00:00,270.7,395.21,300.65,161.98,348.72,254.5,274.23,272.86,341.5,439.43,243.31,267.79,267.79,352.92,294.75,197.18,285.7,193.76,423.55,156.69,281.85,371.62,357.45,439.43,281.1,249.96,278.73,312.02,352.86,345.6,312.02,304.09,240.42,192.33,315.08,349.81
